Protein Id,Gene Symbol,Description,Number of peptides,RAW sum signal-to-noise,,,,,,,,,,Normalized sum signal-to-noise,,,,,,,,,,"TMT relative abundance (scaled, i.e., sum across 11 channels for each protein=100)",,,,,,,,,,,,,
,,,,control1,control2,control3,control4,control5,KRAS1,KRAS2,KRAS3,KRAS4,KRAS5,control1,control2,control3,control4,control5,KRAS1,KRAS2,KRAS3,KRAS4,KRAS5,control1,control2,control3,control4,control5,KRAS1,KRAS2,KRAS3,KRAS4,KRAS5,,,,
,,,,126,127n,127c,128n,128c,129n,129c,130n,130c,131,126,127n,127c,128n,128c,129n,129c,130n,130c,131,126,127n,127c,128n,128c,129n,129c,130n,130c,131,,,,
sp|P62960|YBOX1_MOUSE,Ybx1,YBOX1_MOUSE Nuclease-sensitive element-binding protein 1,21,3749.23,3496.77,3785.87,2864.91,2860.69,3217.96,3642.16,3079.32,3417.05,2378.69,3809.07,3628.8,3785.87,2917.67,2985.75,3670.54,3877.28,3379.75,3502.04,3193.56,10.9613,10.4425,10.8945,8.3961,8.592,10.5626,11.1575,9.72581,10.0777,9.19001,,,,
sp|O88653|LTOR3_MOUSE,Lamtor3,LTOR3_MOUSE Ragulator complex protein LAMTOR3,4,1230.43,1195.22,1088.36,1187.08,1140.74,955.998,821.506,774.637,874.113,645.585,1250.07,1240.35,1088.36,1208.95,1190.61,1090.45,874.538,850.213,895.853,866.742,11.8421,11.75,10.3102,11.4526,11.2789,10.33,8.28463,8.0542,8.48656,8.21078,,,,
sp|O88466|ZN106_MOUSE,Znf106,ZN106_MOUSE Zinc finger protein 106,3,252.207,255.265,273.126,230.649,247.563,220.341,239.901,220.059,264.373,182.484,256.232,264.903,273.126,234.897,258.386,251.33,255.388,241.529,270.949,244.998,10.0415,10.3813,10.7035,9.20538,10.1259,9.84938,10.0084,9.46527,10.6182,9.60121,,,,
sp|Q9D711|PIR_MOUSE,Pir,PIR_MOUSE Pirin,3,330.884,332.86,353.184,343.749,340.963,422.973,484.306,483.522,444.995,387.134,336.164,345.427,353.184,350.08,355.869,482.46,515.57,530.696,456.062,519.754,7.91857,8.13677,8.31948,8.24636,8.38272,11.3647,12.1446,12.5009,10.7428,12.2431,,,,
sp|O35177|CASL_MOUSE,Nedd9,CASL_MOUSE Enhancer of filamentation 1,2,459.975,464.169,509.326,472.177,460.812,618.616,703.94,689.514,625.615,501.416,467.316,481.695,509.326,480.874,480.958,705.618,749.383,756.785,641.175,673.184,7.85892,8.10073,8.5654,8.08692,8.08834,11.8665,12.6025,12.727,10.7827,11.321,,,,
sp|Q8R2T8|TF3C5_MOUSE,Gtf3c5,TF3C5_MOUSE General transcription factor 3C polypeptide 5,7,1543.48,1559.73,1607.16,1395.71,1418.56,1360.07,1560.86,1613.05,1607.12,1120.85,1568.12,1618.62,1607.16,1421.41,1480.58,1551.36,1661.62,1770.42,1647.09,1504.82,9.90523,10.2243,10.1518,8.97857,9.35229,9.79937,10.4958,11.1831,10.4041,9.50542,,,,
sp|Q99KI0|ACON_MOUSE,Aco2,"ACON_MOUSE Aconitate hydratase, mitochondrial",73,13467.4,12857.2,13406.7,14622.9,13912.1,10613.1,11314.1,11102.9,12811.8,10540.2,13682.3,13342.7,13406.7,14892.3,14520.3,12105.7,12044.4,12186.2,13130.5,14151,10.2518,9.99738,10.0454,11.1584,10.8797,9.07052,9.02463,9.13081,9.83837,10.603,,,,
sp|Q63810|CANB1_MOUSE,Ppp3r1,CANB1_MOUSE Calcineurin subunit B type 1,5,529.7,585.406,710.764,888.289,794.063,694.078,463.819,492.781,577.002,388.397,538.154,607.51,710.764,904.649,828.778,791.695,493.761,540.858,591.352,521.45,8.24255,9.30483,10.8863,13.8559,12.6939,12.1259,7.56261,8.28397,9.05736,7.98671,,,,
sp|Q9QXC1|FETUB_MOUSE,Fetub,FETUB_MOUSE Fetuin-B,3,1233.22,1294.15,1277.93,1139.38,1201.64,1259.22,1614.36,1303.68,1320.78,969.89,1252.91,1343.01,1277.93,1160.36,1254.17,1436.31,1718.57,1430.87,1353.63,1302.14,9.26027,9.92623,9.44523,8.57629,9.26965,10.6158,12.702,10.5756,10.0047,9.62418,,,,
sp|B1AZP2|DLGP4_MOUSE,Dlgap4,DLGP4_MOUSE Disks large-associated protein 4,8,2230.97,2162.38,2258.81,2212.53,2273.91,2283.49,2359.17,2436.87,2404.92,1733.84,2266.57,2244.03,2258.81,2253.28,2373.32,2604.65,2511.47,2674.61,2464.73,2327.8,9.45223,9.35819,9.41983,9.39678,9.89739,10.8621,10.4735,11.1539,10.2786,9.70754,,,,
sp|Q9WUX5|MRVI1_MOUSE,Mrvi1,MRVI1_MOUSE Protein MRVI1,2,142.662,131.715,130.565,218.451,239.331,91.5565,113.564,109.987,157.202,133.874,144.938,136.689,130.565,222.474,249.794,104.433,120.895,120.718,161.111,179.736,9.2238,8.69879,8.30905,14.1581,15.8967,6.64606,7.69371,7.68244,10.253,11.4383,,,,
sp|Q9CQR2|RS21_MOUSE,Rps21,RS21_MOUSE 40S ribosomal protein S21,6,885.415,760.722,842.946,797.621,796.837,694.07,775.131,667.023,859.548,564.355,899.546,789.445,842.946,812.311,831.673,791.684,825.169,732.1,880.925,757.685,11.0191,9.67044,10.3258,9.95054,10.1877,9.69787,10.1081,8.96798,10.791,9.2814,,,,
sp|Q9CQ54|NDUC2_MOUSE,Ndufc2,NDUC2_MOUSE NADH dehydrogenase [ubiquinone] 1 subunit C2,8,3208.02,2961.41,3173.61,3128.82,3027.88,2473.34,2540.14,2373.75,3037.27,2312.38,3259.21,3073.23,3173.61,3186.45,3160.25,2821.19,2704.12,2605.34,3112.81,3104.52,10.7918,10.176,10.5084,10.5509,10.4642,9.34146,8.95381,8.62675,10.3071,10.2796,,,,
sp|Q3UQ28|PXDN_MOUSE,Pxdn,PXDN_MOUSE Peroxidasin homolog,13,1757.46,1519.47,1979.68,1813.55,1735.24,1908.62,2292.81,2056.16,2250.76,1636.44,1785.51,1576.84,1979.68,1846.95,1811.1,2177.05,2440.82,2256.76,2306.74,2197.04,8.76172,7.73776,9.71458,9.06323,8.88731,10.6831,11.9775,11.0742,11.3195,10.7812,,,,
sp|Q9CPS6|HINT3_MOUSE,Hint3,HINT3_MOUSE Histidine triad nucleotide-binding protein 3,7,1113.14,1037.56,1002.52,1237.21,1174.42,842.531,825.502,745.966,856.547,748.878,1130.9,1076.74,1002.52,1260,1225.76,961.026,878.792,818.745,877.85,1005.42,11.0464,10.5173,9.79242,12.3074,11.9729,9.38708,8.58383,7.99731,8.57464,9.8207,,,,
sp|Q99M28|RNPS1_MOUSE,Rnps1,RNPS1_MOUSE RNA-binding protein with serine-rich domain 1,12,1798.99,1678.28,1798.87,1442.96,1407.83,1519.07,1744.24,1687.8,1627.28,1240.85,1827.7,1741.65,1798.87,1469.54,1469.37,1732.72,1856.84,1852.46,1667.76,1665.93,10.699,10.1953,10.5303,8.6024,8.60147,10.143,10.8696,10.844,9.76276,9.75207,,,,
sp|Q8BHJ6|SERC5_MOUSE,Serinc5,SERC5_MOUSE Serine incorporator 5,1,114.598,125.774,130.763,126.062,119.589,187.807,215.586,206.706,162.019,142.87,116.427,130.522,130.763,128.384,124.817,214.221,229.503,226.873,166.049,191.813,7.01635,7.86578,7.88027,7.73688,7.52193,12.9098,13.8307,13.6722,10.0067,11.5594,,,,
sp|Q9ESX5|DKC1_MOUSE,Dkc1,DKC1_MOUSE H/ACA ribonucleoprotein complex subunit 4,23,5358.64,5555.44,5744.93,4761.24,4639.47,4989.76,5501.08,5282.84,5153.52,4093.17,5444.17,5765.19,5744.93,4848.93,4842.29,5691.52,5856.2,5798.25,5281.7,5495.35,9.94032,10.5265,10.4895,8.85349,8.84138,10.392,10.6926,10.5868,9.64367,10.0338,,,,
tr|Q6NZR5|Q6NZR5_MOUSE,Skiv2l,Q6NZR5_MOUSE Protein Skiv2l,21,4607.75,4423.09,4638.73,4514.8,4287.82,3927.77,4120.34,4134.71,4442.91,3282.48,4681.29,4590.1,4638.73,4597.95,4475.27,4480.18,4386.33,4538.1,4553.41,4406.96,10.323,10.1219,10.2291,10.1392,9.86867,9.87949,9.67253,10.0072,10.041,9.71801,,,,
sp|P63280|UBC9_MOUSE,Ube2i,UBC9_MOUSE SUMO-conjugating enzyme UBC9,18,2125.86,2334.71,2730.63,2487.94,2435.12,2048.35,2054.06,2031.11,2191.23,1541.94,2159.79,2422.87,2730.63,2533.76,2541.57,2336.43,2186.66,2229.27,2245.73,2070.16,9.20751,10.329,11.6411,10.8018,10.8351,9.96053,9.32203,9.50372,9.57386,8.82538,,,,
sp|Q8BVQ5|PPME1_MOUSE,Ppme1,PPME1_MOUSE Protein phosphatase methylesterase 1,15,3586.08,3406.37,3508.86,3069.72,3185.92,3656.65,3797.33,3822.87,3487.89,2468.54,3643.31,3534.98,3508.86,3126.26,3325.2,4170.92,4042.47,4195.84,3574.63,3314.18,9.99903,9.70172,9.63003,8.57998,9.12597,11.4471,11.0945,11.5154,9.81054,9.09573,,,,
sp|Q8R2Q0|TRI29_MOUSE,Trim29,TRI29_MOUSE Tripartite motif-containing protein 29,3,174.263,153.239,170.625,152.884,139.507,679.931,921.276,712.285,655.039,482.705,177.044,159.025,170.625,155.7,145.606,775.557,980.748,781.778,671.33,648.064,3.79477,3.40855,3.65717,3.33728,3.12093,16.6233,21.0214,16.7567,14.3893,13.8906,,,,
sp|Q91Z58|CF132_MOUSE,,CF132_MOUSE Uncharacterized protein C6orf132 homolog,12,1357.94,1312.05,1464.25,1276.27,1206.07,1826.5,2041.83,1867.22,1812.68,1366.31,1379.61,1361.58,1464.25,1299.78,1258.8,2083.38,2173.64,2049.39,1857.76,1834.36,8.23032,8.12277,8.73525,7.75406,7.5096,12.4288,12.9672,12.226,11.0828,10.9432,,,,
sp|Q9ERY9|ERG28_MOUSE,ORF11,ERG28_MOUSE Probable ergosterol biosynthetic protein 28,1,455.653,385.318,456.571,430.179,430.602,350.577,362.953,341.984,399.166,336.586,462.925,399.867,456.571,438.101,449.426,399.883,386.383,375.349,409.093,451.89,10.9452,9.45426,10.7949,10.3583,10.626,9.45464,9.13546,8.87458,9.67241,10.6843,,,,
sp|Q91YK2|RRP1B_MOUSE,Rrp1b,RRP1B_MOUSE Ribosomal RNA processing protein 1 homolog B,9,1452.72,1394.99,1495,1140.79,1119.58,1422.52,1436.15,1437.13,1458.43,1052.8,1475.9,1447.67,1495,1161.8,1168.52,1622.59,1528.86,1577.34,1494.7,1413.46,10.2594,10.0631,10.3922,8.07597,8.12272,11.279,10.6276,10.9645,10.3901,9.82536,,,,
sp|Q91YL7|PG2IP_MOUSE,Cwh43,PG2IP_MOUSE PGAP2-interacting protein,12,1360.02,1226.39,1280.25,1159.08,1183.47,3525.16,4757.84,4300.86,3321.44,2864.48,1381.72,1272.69,1280.25,1180.43,1235.21,4020.95,5064.98,4720.46,3404.05,3845.76,5.04159,4.64376,4.67134,4.30711,4.50701,14.6715,18.4809,17.2239,12.4206,14.0323,,,,
sp|Q9Z1N9|UN13B_MOUSE,Unc13b,UN13B_MOUSE Protein unc-13 homolog B,3,346.037,384.006,388.146,335.764,332.259,367.272,399.802,419.061,380.926,298.357,351.559,398.505,388.146,341.948,346.785,418.925,425.611,459.946,390.4,400.565,8.96289,10.1598,9.89565,8.71784,8.84116,10.6804,10.8508,11.7262,9.95312,10.2123,,,,
sp|A2AUM9|CE152_MOUSE,Cep152,CE152_MOUSE Centrosomal protein of 152 kDa,1,461.081,449.414,413.751,434.376,388.124,337.08,310.419,386.426,367.137,348.471,468.44,466.383,413.751,442.376,405.092,384.487,330.458,424.127,376.268,467.846,11.2088,11.1595,9.90018,10.5851,9.69299,9.19996,7.90715,10.1485,9.00329,11.1946,,,,
sp|Q8CDA1|SAC2_MOUSE,Inpp5f,SAC2_MOUSE Phosphatidylinositide phosphatase SAC2,5,515.192,496.392,615.023,700.955,635.118,578.195,712.231,492.99,625.116,475.128,523.414,515.135,615.023,713.865,662.884,659.513,758.208,541.088,640.663,637.892,8.35099,8.2189,9.81261,11.3896,10.5762,10.5224,12.0971,8.63298,10.2217,10.1775,,,,
sp|Q64520|KGUA_MOUSE,Guk1,KGUA_MOUSE Guanylate kinase,4,1035.51,987.419,953.856,954.179,886.346,753.891,684.123,723.926,799.844,731.176,1052.03,1024.7,953.856,971.752,925.095,859.919,728.286,794.554,819.737,981.653,11.5461,11.2461,10.4686,10.665,10.153,9.43764,7.99297,8.72026,8.99665,10.7737,,,,
sp|P63168|DYL1_MOUSE,Dynll1,"DYL1_MOUSE Dynein light chain 1, cytoplasmic",11,1387.32,1410.2,1423.78,1329.01,1328.58,1331.57,1468.53,1301.69,1486.88,1025.78,1409.46,1463.45,1423.78,1353.48,1386.66,1518.84,1563.33,1428.69,1523.86,1377.18,9.75494,10.1285,9.85398,9.36748,9.59713,10.5119,10.8199,9.88796,10.5467,9.53149,,,,
sp|Q9D0M5|DYL2_MOUSE,Dynll2,"DYL2_MOUSE Dynein light chain 2, cytoplasmic",3,149.275,187.894,226.278,232.485,221.284,202.014,216.251,226.177,225.496,207.555,151.657,194.988,226.278,236.767,230.958,230.425,230.211,248.243,231.104,278.656,6.7126,8.63052,10.0154,10.4797,10.2226,10.199,10.1895,10.9877,10.2291,12.3338,,,,
sp|P70122|SBDS_MOUSE,Sbds,SBDS_MOUSE Ribosome maturation protein SBDS,20,4808.93,4817.76,5137.34,4465.89,4421.66,4642.06,5080.67,4956.54,4815.76,3822.33,4885.68,4999.67,5137.34,4548.14,4614.97,5294.92,5408.65,5440.12,4935.54,5131.73,9.69443,9.92061,10.1938,9.02466,9.15727,10.5065,10.7321,10.7946,9.79336,10.1827,,,,
sp|Q9CYQ7|NARF_MOUSE,Narf,NARF_MOUSE Nuclear prelamin A recognition factor,2,264.766,275.46,279.551,315.353,279.908,261.391,270.337,274.128,267.218,226.908,268.992,285.86,279.551,321.161,292.145,298.153,287.788,300.872,273.864,304.639,9.23411,9.81317,9.5966,11.025,10.0289,10.2352,9.87936,10.3285,9.40135,10.4578,,,,
sp|Q8BMC4|NOP9_MOUSE,Nop9,NOP9_MOUSE Nucleolar protein 9,2,303.71,272.163,334.691,299.851,290.5,289.571,319.339,301.105,325.658,232.815,308.557,282.439,334.691,305.373,303.2,330.297,339.954,330.482,333.758,312.57,9.69902,8.87804,10.5205,9.59894,9.53063,10.3824,10.6859,10.3882,10.4912,9.82516,,,,
sp|Q8C3S2|TNG6_MOUSE,Tango6,TNG6_MOUSE Transport and Golgi organization protein 6 homolog,2,370.914,409.19,408.701,364.721,349.791,346.95,370.354,419.892,393.128,328.283,376.834,424.639,408.701,371.438,365.083,395.746,394.262,460.857,402.905,440.742,9.32478,10.5077,10.1133,9.19126,9.034,9.79276,9.75604,11.404,9.96992,10.9062,,,,
sp|Q8CH02|SUGP1_MOUSE,Sugp1,SUGP1_MOUSE SURP and G-patch domain-containing protein 1,12,2221.43,2236.35,2431.33,2095.78,2070.13,1948.65,2087.18,2157.86,2238.31,1550.09,2256.88,2320.79,2431.33,2134.38,2160.63,2222.71,2221.92,2368.39,2293.98,2081.1,10.0341,10.3182,10.8097,9.48945,9.60616,9.88219,9.87866,10.5299,10.199,9.25259,,,,
sp|P50096|IMDH1_MOUSE,Impdh1,IMDH1_MOUSE Inosine-5'-monophosphate dehydrogenase 1,4,457.947,438.336,436.009,464.524,446.56,452.267,482.685,475.44,520.195,364.958,465.255,454.886,436.009,473.08,466.083,515.875,513.844,521.825,533.132,489.981,9.55355,9.34064,8.95302,9.71422,9.57055,10.593,10.5513,10.7152,10.9473,10.0613,,,,
sp|O70325|GPX41_MOUSE,Gpx4,"GPX41_MOUSE Phospholipid hydroperoxide glutathione peroxidase, mitochondrial",11,2089.45,1911.51,2182.49,2115.96,2214.34,1905.19,2209.44,1815.2,2229.18,1587.98,2122.79,1983.68,2182.49,2154.93,2311.15,2173.14,2352.07,1992.29,2284.62,2131.97,9.78736,9.14597,10.0626,9.93554,10.6558,10.0195,10.8445,9.18566,10.5335,9.82966,,,,
sp|Q9Z2H7|GIPC2_MOUSE,Gipc2,GIPC2_MOUSE PDZ domain-containing protein GIPC2,11,2597.43,2627.58,2796.45,2980.86,2786.97,1682.84,1705.63,1977.14,2415.66,1732.99,2638.88,2726.79,2796.45,3035.76,2908.8,1919.51,1815.74,2170.03,2475.73,2326.65,10.6345,10.9888,11.2695,12.2339,11.7223,7.73549,7.31728,8.74508,9.97703,9.37623,,,,
sp|Q9Z0G0|GIPC1_MOUSE,Gipc1,GIPC1_MOUSE PDZ domain-containing protein GIPC1,12,2413.65,2634.31,2736.09,2502.13,2478.96,2326.37,2421.51,2679.6,2647.74,1978.41,2452.17,2733.77,2736.09,2548.22,2587.33,2653.55,2577.83,2941.03,2713.59,2656.15,9.21877,10.2774,10.2861,9.57985,9.7269,9.97587,9.69119,11.0566,10.2016,9.98563,,,,
sp|P58064|RT06_MOUSE,Mrps6,"RT06_MOUSE 28S ribosomal protein S6, mitochondrial",4,769.077,760.096,810.721,801.217,747.559,728.523,810.998,765.691,799.163,599.027,781.351,788.795,810.721,815.973,780.241,830.983,863.351,840.394,819.038,804.234,9.60471,9.69622,9.96574,10.0303,9.59106,10.2148,10.6127,10.3305,10.068,9.886,,,,
sp|Q9D154|ILEUA_MOUSE,Serpinb1a,ILEUA_MOUSE Leukocyte elastase inhibitor A,35,7725.31,7733.28,7106.2,9025.52,8111.58,7174.71,7409.68,7316.09,7239.77,6272.03,7848.61,8025.27,7106.2,9191.75,8466.2,8183.77,7888,8029.87,7419.83,8420.62,9.74013,9.95937,8.81879,11.407,10.5066,10.1561,9.78902,9.96508,9.20801,10.45,,,,
sp|Q9JK88|SPI2_MOUSE,Serpini2,SPI2_MOUSE Serpin I2,2,1445.87,392.196,272.372,241.815,207.664,51.2815,58.56,48.472,54.6199,44.5572,1468.95,407.005,272.372,246.268,216.742,58.4938,62.3403,53.2011,55.9783,59.8211,50.6329,14.029,9.38836,8.48859,7.47086,2.01621,2.1488,1.83378,1.92951,2.06196,,,,
tr|O08797|O08797_MOUSE,Serpinb9,O08797_MOUSE Protein Serpinb9,8,1433.09,1397.18,1598.17,1527.08,1607.93,1157.4,1082.25,1145.08,1327.6,978.454,1455.96,1449.94,1598.17,1555.2,1678.22,1320.18,1152.12,1256.8,1360.62,1313.64,10.2961,10.2535,11.3018,10.9979,11.8679,9.33593,8.14744,8.88774,9.62188,9.28969,,,,
tr|F6V5V4|F6V5V4_MOUSE,Gm11397,F6V5V4_MOUSE Protein Gm11397,2,199.636,179.044,215.519,188.678,202.333,134.874,137.561,120.081,168.974,116.52,202.822,185.805,215.519,192.153,211.179,153.843,146.441,131.797,173.177,156.436,11.4643,10.5024,12.1819,10.8612,11.9366,8.69577,8.27738,7.44963,9.78859,8.84234,,,,
sp|Q9D6J6|NDUV2_MOUSE,Ndufv2,"NDUV2_MOUSE NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",23,3686.44,3745.25,3792.8,4181.64,3956.84,3379.65,3211.6,3349.98,3907.83,3128.78,3745.27,3886.66,3792.8,4258.66,4129.82,3854.97,3418.92,3676.82,4005.02,4200.6,9.61076,9.97358,9.73274,10.9282,10.5976,9.89226,8.77331,9.43511,10.2773,10.7792,,,,
sp|P25785|TIMP2_MOUSE,Timp2,TIMP2_MOUSE Metalloproteinase inhibitor 2,1,156.179,174.382,228.169,202.842,177.882,179.93,226.791,241.731,181.102,197.666,158.671,180.967,228.169,206.578,185.659,205.235,241.431,265.315,185.606,265.379,7.47388,8.52405,10.7474,9.73042,8.74507,9.66718,11.3721,12.4971,8.74259,12.5002,,,,
sp|Q91YL3|UCKL1_MOUSE,Uckl1,UCKL1_MOUSE Uridine-cytidine kinase-like 1,10,1364.77,1308.48,1386.69,1395.41,1313.16,1167.45,1273.05,1227.05,1297.16,1054.17,1386.55,1357.89,1386.69,1421.11,1370.57,1331.64,1355.23,1346.77,1329.42,1415.3,10.1199,9.91076,10.1209,10.3722,10.0033,9.71918,9.89134,9.82958,9.70297,10.3298,,,,
sp|Q3UMF0|COBL1_MOUSE,Cobll1,COBL1_MOUSE Cordon-bleu protein-like 1,16,2854.63,3024.21,3078.12,3386.08,3120.78,2843.66,3107.16,3035.51,3157.19,2753.87,2900.19,3138.4,3078.12,3448.44,3257.21,3243.6,3307.74,3331.67,3235.71,3697.26,8.88584,9.61569,9.43098,10.5656,9.97971,9.938,10.1345,10.2078,9.91383,11.328,,,,
sp|P70670|NACAM_MOUSE,Naca,"NACAM_MOUSE Nascent polypeptide-associated complex subunit alpha, muscle-specific form",16,3531.7,3995.05,3487.97,3320.66,2930.44,3033.44,3286.93,3277.14,3483.97,2457.57,3588.07,4145.9,3487.97,3381.82,3058.55,3460.07,3499.11,3596.86,3570.62,3299.45,10.2258,11.8156,9.94051,9.63799,8.7167,9.861,9.97228,10.2509,10.1761,9.40325,,,,
sp|Q6Q783|SV422_MOUSE,Suv420h2,SV422_MOUSE Histone-lysine N-methyltransferase SUV420H2,1,255.889,285.827,304.535,252.663,215.411,170.791,144.207,245.756,220.571,152.978,259.972,296.619,304.535,257.316,224.829,194.812,153.516,269.732,226.057,205.383,10.8649,12.3965,12.7273,10.7539,9.39615,8.14167,6.41584,11.2728,9.44748,8.58349,,,,
sp|P24456|CP2DA_MOUSE,Cyp2d10,CP2DA_MOUSE Cytochrome P450 2D10,2,532.269,547.437,550.316,973.193,777.588,295.914,240.687,330.353,499.521,669.449,540.763,568.106,550.316,991.116,811.582,337.532,256.224,362.584,511.945,898.78,9.2772,9.74629,9.44108,17.0033,13.9233,5.79062,4.39572,6.22039,8.7828,15.4192,,,,
tr|Q9JKY7|Q9JKY7_MOUSE,Cyp2d22,Q9JKY7_MOUSE Cytochrome P450 CYP2D22,2,234.529,235.746,262.068,311.899,311.929,195.978,206.475,220.535,218.94,224.371,238.272,244.647,262.068,317.643,325.566,223.54,219.803,242.051,224.385,301.234,9.1671,9.41236,10.0826,12.2208,12.5256,8.60032,8.45655,9.31248,8.63284,11.5894,,,,
sp|Q9Z2I8|SUCB2_MOUSE,Suclg2,"SUCB2_MOUSE Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",31,7848.53,7899.53,7940.25,9192.87,8116.27,6592.85,6915.46,7367.3,7597.08,6697.24,7973.79,8197.79,7940.25,9362.18,8471.1,7520.07,7361.88,8086.07,7786.02,8991.49,9.76096,10.0352,9.7199,11.4605,10.3697,9.20555,9.0119,9.8984,9.53111,11.0068,,,,
sp|Q91X20|ASH2L_MOUSE,Ash2l,ASH2L_MOUSE Set1/Ash2 histone methyltransferase complex subunit ASH2,19,4281.79,4395.7,4636.25,4147.85,4058.72,3969.53,4066.55,3955.29,4153.59,3120.51,4350.13,4561.67,4636.25,4224.24,4236.15,4527.81,4329.06,4341.18,4256.9,4189.5,9.96527,10.4499,10.6207,9.67688,9.70418,10.3723,9.91702,9.94477,9.7517,9.59729,,,,
sp|Q9D1F3|CX040_MOUSE,,CX040_MOUSE Uncharacterized protein CXorf40 homolog,1,311.24,300.253,292.983,302.779,282.701,243.748,261.807,199.504,186.964,157.222,316.208,311.59,292.983,308.355,295.06,278.029,278.708,218.968,191.614,211.081,11.7001,11.5293,10.8408,11.4096,10.9176,10.2875,10.3126,8.10215,7.09001,7.81031,,,,
sp|Q62312|TGFR2_MOUSE,Tgfbr2,TGFR2_MOUSE TGF-beta receptor type-2,4,484.465,453.325,482.27,441.142,460.47,522.196,631.159,556.841,567.25,422.177,492.197,470.442,482.27,449.267,480.601,595.639,671.903,611.168,581.358,566.802,9.11199,8.70923,8.92821,8.31722,8.89731,11.027,12.4389,11.3145,10.7626,10.4931,,,,
sp|Q3U133|ZN746_MOUSE,Znf746,ZN746_MOUSE Zinc finger protein 746,2,243.629,250.735,282.966,230.481,250.494,235.791,259.841,248.284,262.131,186.006,247.518,260.202,282.966,234.726,261.445,268.953,276.615,272.507,268.651,249.726,9.43532,9.91883,10.7866,8.94772,9.96625,10.2524,10.5445,10.3879,10.2409,9.5195,,,,
sp|Q61026|NCOA2_MOUSE,Ncoa2,NCOA2_MOUSE Nuclear receptor coactivator 2,1,244.559,202.297,247.75,218.226,241.513,203.247,251.052,210.66,259.512,173.85,248.462,209.935,247.75,222.245,252.072,231.832,267.259,231.212,265.967,233.405,10.309,8.71049,10.2795,9.22126,10.4588,9.61904,11.0889,9.59333,11.0353,9.6843,,,,
sp|Q91WE6|CDKAL_MOUSE,Cdkal1,CDKAL_MOUSE Threonylcarbamoyladenosine tRNA methylthiotransferase,7,672.361,613.543,693.408,595.744,592.491,594.949,653.626,623.418,658.62,483.493,683.092,636.709,693.408,606.716,618.393,678.624,695.821,684.241,675.001,649.122,10.3169,9.61633,10.4727,9.16334,9.3397,10.2494,10.5091,10.3342,10.1947,9.8038,,,,
sp|P47962|RL5_MOUSE,Rpl5,RL5_MOUSE 60S ribosomal protein L5,42,9142.18,8718.98,8536.07,7484.72,7105.61,8266.93,7676.59,7324.38,8268.34,6001.42,9288.09,9048.19,8536.07,7622.57,7416.25,9429.6,8172.15,8038.97,8473.98,8057.31,11.0463,10.761,10.1519,9.06551,8.82013,11.2146,9.71913,9.56073,10.0781,9.58255,,,,
sp|Q63850|NUP62_MOUSE,Nup62,NUP62_MOUSE Nuclear pore glycoprotein p62,11,3012.04,2982.62,3372.22,3019.89,2870.03,2850.55,3048.03,2973.51,3266.01,2278.26,3060.11,3095.23,3372.22,3075.5,2995.5,3251.45,3244.79,3263.61,3347.24,3058.72,9.63378,9.74435,10.6164,9.68225,9.43036,10.2362,10.2152,10.2744,10.5377,9.62939,,,,
sp|Q9CWX9|DDX47_MOUSE,Ddx47,DDX47_MOUSE Probable ATP-dependent RNA helicase DDX47,9,2036.53,1819.67,2162.63,1819.55,1810.31,1736.38,1813.6,1639.14,1888.74,1294.83,2069.03,1888.38,2162.63,1853.06,1889.45,1980.59,1930.68,1799.06,1935.72,1738.4,10.7499,9.81129,11.2362,9.6278,9.81687,10.2904,10.0311,9.3472,10.0573,9.03208,,,,
tr|Q91WT7|Q91WT7_MOUSE,Akr1c14,Q91WT7_MOUSE 3-alpha-hydroxysteroid dehydrogenase type 1,15,2681.15,2475.04,2456.61,4534.63,3840.87,1534.45,1241.46,1395.83,2277.35,2277.43,2723.94,2568.5,2456.61,4618.15,4008.78,1750.26,1321.6,1532.01,2333.99,3057.6,10.3291,9.73968,9.31543,17.5119,15.2012,6.63695,5.0115,5.80935,8.85046,11.5943,,,,
sp|P45377|ALD2_MOUSE,Akr1b8,ALD2_MOUSE Aldose reductase-related protein 2,25,5482.86,5646.42,5589.76,6117.7,5424.48,5732.85,6675.61,6509.98,5955.95,5415,5570.37,5859.62,5589.76,6230.37,5661.62,6539.12,7106.55,7145.11,6104.08,7270,8.83111,9.28968,8.86186,9.87746,8.97578,10.367,11.2665,11.3277,9.67725,11.5257,,,,
tr|G5E895|G5E895_MOUSE,Akr1b10,"G5E895_MOUSE MCG142264, isoform CRA_b",10,2056.2,2050.76,2083.38,2067.1,2093.41,1582.85,1706.68,1656.39,1675.1,1487.22,2089.02,2128.19,2083.38,2105.18,2184.93,1805.46,1816.85,1817.99,1716.76,1996.69,10.5803,10.7787,10.5517,10.6621,11.0661,9.14416,9.20183,9.20762,8.6949,10.1127,,,,
sp|Q8VC28|AK1CD_MOUSE,Akr1c13,AK1CD_MOUSE Aldo-keto reductase family 1 member C13,36,8822.41,9577.06,9129.55,9890.5,9926.51,7554.72,7585.54,8405.57,8272.06,7266.36,8963.22,9938.67,9129.55,10072.7,10360.5,8617.23,8075.22,9225.65,8477.79,9755.58,9.67782,10.731,9.85742,10.8757,11.1865,9.30425,8.71903,9.96118,9.1537,10.5334,,,,
